step, loss
846, 0.17328548431396484
847, 0.19807693362236023
848, 0.20853044092655182
849, 0.15486708283424377
850, 0.16563409566879272
851, 0.16908210515975952
852, 0.16667085886001587
853, 0.19158698618412018
854, 0.18177388608455658
855, 0.17777854204177856
856, 0.16537462174892426
857, 0.17432992160320282
858, 0.17023791372776031
859, 0.16563400626182556
860, 0.16642864048480988
861, 0.1752314269542694
862, 0.16162148118019104
863, 0.16792353987693787
864, 0.17655692994594574
865, 0.16032283008098602
866, 0.2038482427597046
867, 0.16638292372226715
868, 0.17983657121658325
869, 0.17539569735527039
870, 0.16454291343688965
871, 0.1610146164894104
872, 0.1646745800971985
873, 0.17306628823280334
874, 0.16714565455913544
875, 0.17957912385463715
876, 0.1582861840724945
877, 0.17106644809246063
878, 0.16832822561264038
879, 0.16736817359924316
880, 0.16914160549640656
881, 0.1700717657804489
882, 0.16989067196846008
883, 0.18004265427589417
884, 0.1753077507019043
885, 0.16454961895942688
886, 0.17871762812137604
887, 0.17352019250392914
888, 0.17968253791332245
889, 0.15744024515151978
890, 0.1611887663602829
891, 0.16603372991085052
892, 0.17516902089118958
893, 0.18589571118354797
894, 0.17145833373069763
895, 0.16325734555721283
896, 0.15958832204341888
897, 0.18156090378761292
898, 0.18107937276363373
899, 0.18181394040584564
900, 0.18145978450775146
901, 0.16241684556007385
902, 0.16377106308937073
903, 0.1931004375219345
904, 0.16935133934020996
905, 0.160333514213562
906, 0.15641716122627258
907, 0.15882088243961334
908, 0.17466506361961365
909, 0.1648920625448227
910, 0.16694451868534088
911, 0.16062195599079132
912, 0.1745961308479309
913, 0.19374702870845795
914, 0.22613318264484406
915, 0.17639727890491486
916, 0.16984574496746063
917, 0.1703214943408966
918, 0.17237219214439392
919, 0.16354534029960632
920, 0.16127783060073853
921, 0.20183296501636505
922, 0.17533506453037262
923, 0.16665174067020416
924, 0.18271933495998383
925, 0.1971437931060791
926, 0.16190561652183533
927, 0.17037592828273773
928, 0.16876071691513062
929, 0.18702608346939087
930, 0.1730687916278839
931, 0.17188319563865662
932, 0.17185339331626892
933, 0.1691676527261734
934, 0.17507727444171906
935, 0.17423228919506073
936, 0.1672557145357132
937, 0.16139909625053406
938, 0.1688707321882248
939, 0.18602636456489563
940, 0.16360487043857574
941, 0.16909584403038025
942, 0.16289283335208893
943, 0.15610307455062866
944, 0.1723383069038391
945, 0.1828404814004898
946, 0.16317230463027954
947, 0.16828417778015137
948, 0.16912499070167542
949, 0.15841743350028992
950, 0.16232864558696747
951, 0.1654360443353653
952, 0.21020928025245667
953, 0.16536583006381989
954, 0.21445363759994507
955, 0.1810900866985321
956, 0.17332158982753754
957, 0.19477015733718872
958, 0.16584859788417816
959, 0.18545585870742798
960, 0.15681132674217224
961, 0.16663020849227905
962, 0.16450834274291992
963, 0.17440864443778992
964, 0.17186105251312256
965, 0.173972025513649
966, 0.17127391695976257
967, 0.16691845655441284
968, 0.1978505700826645
969, 0.16348090767860413
970, 0.1696457713842392
971, 0.1573169082403183
972, 0.16790565848350525
973, 0.1605425924062729
974, 0.17162218689918518
975, 0.1577974110841751
976, 0.16829706728458405
977, 0.16846126317977905
978, 0.16401270031929016
979, 0.1610090285539627
980, 0.15937188267707825
981, 0.1642334759235382
982, 0.18463532626628876
983, 0.18010687828063965
984, 0.157804936170578
985, 0.16962303221225739
986, 0.1684376299381256
987, 0.1954612135887146
988, 0.16618764400482178
989, 0.18840749561786652
990, 0.16766779124736786
991, 0.17549452185630798
992, 0.19352957606315613
993, 0.20551452040672302
994, 0.16375741362571716
995, 0.16807572543621063
996, 0.165753573179245
997, 0.17219357192516327
998, 0.15865951776504517
999, 0.21589043736457825
1000, 0.1702856868505478
1001, 0.18137118220329285
1002, 0.22092609107494354
1003, 0.1580018848180771
1004, 0.17194995284080505
1005, 0.1778477132320404
1006, 0.1661582589149475
1007, 0.16633647680282593
1008, 0.17071567475795746
1009, 0.17284135520458221
1010, 0.16814082860946655
1011, 0.15684886276721954
1012, 0.16577553749084473
1013, 0.16302266716957092
1014, 0.16008120775222778
1015, 0.15584911406040192
1016, 0.16490961611270905
1017, 0.1629035472869873
1018, 0.16867230832576752
1019, 0.1663973033428192
1020, 0.16768354177474976
1021, 0.18607190251350403
1022, 0.19192162156105042
1023, 0.16343629360198975
1024, 0.16067831218242645
1025, 0.1843486726284027
1026, 0.16715316474437714
1027, 0.16624820232391357
1028, 0.1602509766817093
1029, 0.1594192236661911
1030, 0.1626581996679306
1031, 0.16426828503608704
1032, 0.16066274046897888
1033, 0.16165955364704132
1034, 0.16384108364582062
1035, 0.18230870366096497
1036, 0.16184431314468384
1037, 0.16847684979438782
1038, 0.1806371510028839
1039, 0.1677151322364807
1040, 0.18993166089057922
1041, 0.1606484055519104
1042, 0.1759749948978424
1043, 0.17275449633598328
1044, 0.17291341722011566
1045, 0.1671321839094162
1046, 0.1697341352701187
1047, 0.17559278011322021
1048, 0.18591709434986115
1049, 0.19018499553203583
1050, 0.17911693453788757
1051, 0.16262274980545044
1052, 0.1645616590976715
1053, 0.158424973487854
1054, 0.18762832880020142
1055, 0.20159275829792023
1056, 0.16206607222557068
1057, 0.168426051735878
1058, 0.17043255269527435
1059, 0.19603246450424194
1060, 0.1691126674413681
1061, 0.15690210461616516
1062, 0.16528747975826263
1063, 0.17079073190689087
1064, 0.16639238595962524
1065, 0.15957853198051453
1066, 0.18292535841464996
1067, 0.16330212354660034
1068, 0.16858458518981934
1069, 0.16908365488052368
1070, 0.1584925502538681
1071, 0.16289931535720825
1072, 0.17191150784492493
1073, 0.17066262662410736
1074, 0.1788364052772522
1075, 0.15532632172107697
1076, 0.16416583955287933
1077, 0.17272040247917175
1078, 0.17169761657714844
1079, 0.1718270480632782
1080, 0.1615625023841858
1081, 0.16010227799415588
1082, 0.2210589349269867
1083, 0.1644994467496872
1084, 0.18408599495887756
1085, 0.17458510398864746
1086, 0.16419193148612976
1087, 0.16182805597782135
1088, 0.15672041475772858
1089, 0.1770811229944229
1090, 0.1618412733078003
1091, 0.17143678665161133
1092, 0.15679197013378143
1093, 0.2000797688961029
1094, 0.16118782758712769
1095, 0.16748352348804474
1096, 0.16273708641529083
1097, 0.17258363962173462
1098, 0.16692566871643066
1099, 0.15952613949775696
1100, 0.1500817835330963
1101, 0.1984194815158844
1102, 0.15877598524093628
1103, 0.19279760122299194
1104, 0.19198870658874512
1105, 0.1775420755147934
1106, 0.16205696761608124
1107, 0.17013756930828094
1108, 0.1706000715494156
1109, 0.18944388628005981
1110, 0.18024760484695435
1111, 0.20397476851940155
1112, 0.16429512202739716
1113, 0.16547031700611115
1114, 0.1839028298854828
1115, 0.1721232533454895
1116, 0.1787511259317398
1117, 0.16819500923156738
1118, 0.15988315641880035
1119, 0.1700284481048584
1120, 0.16543316841125488
1121, 0.16135570406913757
1122, 0.17693114280700684
1123, 0.16066712141036987
1124, 0.1595361977815628
1125, 0.18630726635456085
1126, 0.16749732196331024
1127, 0.17080830037593842
1128, 0.17893379926681519
1129, 0.16212357580661774
1130, 0.15552450716495514
1131, 0.1622876077890396
1132, 0.16590118408203125
1133, 0.1752382516860962
1134, 0.16640135645866394
1135, 0.17260095477104187
1136, 0.1588478982448578
1137, 0.16198238730430603
1138, 0.16386230289936066
1139, 0.1802143156528473
1140, 0.15762734413146973
1141, 0.1639557033777237
1142, 0.1609347015619278
1143, 0.19465377926826477
1144, 0.17227768898010254
1145, 0.16694937646389008
1146, 0.16002263128757477
1147, 0.17021380364894867
1148, 0.16515284776687622
1149, 0.1584266871213913
1150, 0.16464772820472717
1151, 0.1926596313714981
1152, 0.18803474307060242
1153, 0.16836822032928467
1154, 0.17484857141971588
1155, 0.16812051832675934
1156, 0.1705717146396637
1157, 0.16002212464809418
1158, 0.16870833933353424
1159, 0.16855542361736298
