0.95572
0.88387
0.95059
0.94814
0.90805
0.94116
0.87538
0.90112
0.89623
0.88953
0.89997
0.89976
0.92626
0.89552
0.92717
0.89955
0.94479
0.93153
0.93381
0.85878
0.91099
0.92379
0.84494
0.90745
0.93484
0.88548
0.94419
0.94388
0.93085
0.94834
0.92873
0.9608
0.88425
0.86784
0.90984
0.83325
0.94081
0.91506
0.88552
0.92186
0.91128
0.94141
0.92807
0.91503
0.94893
0.90662
0.87764
0.89948
0.91923
0.92547
0.9341
0.93043
0.93544
0.86709
0.92785
0.87225
0.90806
0.91894
0.93246
0.93409
0.86732
0.91641
0.89665
0.88338
0.9399
0.92848
0.93586
0.94773
0.931
0.93971
0.90403
0.91772
0.8491
0.90741
0.92796
0.8645
0.94663
0.91064
0.92795
0.9425
0.93309
0.95882
0.91592
0.87376
0.92658
0.89255
0.84938
0.93536
0.89126
0.87077
0.88957
0.92875
0.95694
0.85469
0.86032
0.91619
0.89959
0.95013
0.92667
0.93358
0.92642
0.91811
0.92655
0.89681
0.93018
0.94886
0.8751
0.91198
0.91238
0.91398
0.94195
0.94602
0.90767
0.92653
0.87824
0.95497
0.90507
0.91826
0.8999
0.847
0.90686
0.90093
0.86633
0.90775
0.89713
0.95059
0.89376
0.92593
0.91646
0.93995
0.92542
0.9313
0.92197
0.85294
0.92387
0.9184
0.91795
0.94233
0.94695
0.89471
